CODE_MUNI_7,YEAR,CASES
4107736,2015,4
4107736,2016,3
4107736,2017,0
4107736,2018,0
4107736,2019,0
4107736,2020,0
4107736,2021,0
4107736,2022,3
4107736,2023,0
4107736,2024,8
4107751,2010,0
4107751,2011,7
4107751,2012,0
4107751,2013,1
4107751,2014,0
4107751,2015,4
4107751,2016,17
4107751,2017,0
4107751,2018,0
4107751,2019,7
4107751,2020,313
4107751,2021,13
4107751,2022,23
4107751,2023,16
4107751,2024,1107
4107801,2010,9
4107801,2011,13
4107801,2012,5
4107801,2013,205
4107801,2014,14
4107801,2015,37
4107801,2016,65
4107801,2017,35
4107801,2018,27
4107801,2019,581
4107801,2020,468
4107801,2021,33
4107801,2022,792
4107801,2023,120
4107801,2024,505
4107850,2010,0
4107850,2011,0
4107850,2012,1
4107850,2013,0
4107850,2014,0
4107850,2015,7
4107850,2016,9
4107850,2017,0
4107850,2018,0
4107850,2019,0
4107850,2020,1
4107850,2021,1
4107850,2022,28
4107850,2023,1
4107850,2024,431
4107900,2010,160
4107900,2011,16
4107900,2012,4
4107900,2013,377
4107900,2014,52
4107900,2015,243
4107900,2016,166
4107900,2017,23
4107900,2018,23
4107900,2019,140
4107900,2020,993
4107900,2021,53
4107900,2022,301
4107900,2023,622
4107900,2024,964
4108007,2010,457
4108007,2011,728
4108007,2012,141
4108007,2013,292
4108007,2014,275
4108007,2015,250
4108007,2016,250
4108007,2017,78
4108007,2018,36
4108007,2019,1147
4108007,2020,538
4108007,2021,266
4108007,2022,369
4108007,2023,837
4108007,2024,1392
4108106,2010,32
4108106,2011,7
4108106,2012,1
4108106,2013,10
4108106,2014,71
4108106,2015,99
4108106,2016,46
4108106,2017,34
4108106,2018,22
4108106,2019,130
4108106,2020,256
4108106,2021,26
4108106,2022,220
4108106,2023,381
4108106,2024,82
4108205,2010,6
4108205,2011,5
4108205,2012,4
4108205,2013,437
4108205,2014,28
4108205,2015,56
4108205,2016,15
4108205,2017,4
4108205,2018,11
4108205,2019,32
4108205,2020,581
4108205,2021,1
4108205,2022,190
4108205,2023,88
4108205,2024,535
4108304,2010,10851
4108304,2011,7501
4108304,2012,1260
4108304,2013,6240
4108304,2014,947
4108304,2015,6406
4108304,2016,12530
4108304,2017,1924
4108304,2018,1896
4108304,2019,11217
4108304,2020,27220
4108304,2021,10409
4108304,2022,17240
4108304,2023,56710
4108304,2024,26438
4108320,2010,1
4108320,2011,5
4108320,2012,7
4108320,2013,464
4108320,2014,98
4108320,2015,69
4108320,2016,86
4108320,2017,7
4108320,2018,5
4108320,2019,441
4108320,2020,378
4108320,2021,32
4108320,2022,143
4108320,2023,464
4108320,2024,833
4108403,2010,235
4108403,2011,399
4108403,2012,1261
4108403,2013,459
4108403,2014,183
4108403,2015,664
4108403,2016,1150
4108403,2017,227
4108403,2018,213
4108403,2019,529
4108403,2020,598
4108403,2021,635
4108403,2022,21938
4108403,2023,1638
4108403,2024,23633
4108452,2010,0
4108452,2011,0
4108452,2012,0
4108452,2013,0
4108452,2014,0
4108452,2015,0
4108452,2016,2
4108452,2017,0
4108452,2018,0
4108452,2019,0
4108452,2020,43
4108452,2021,0
4108452,2022,74
4108452,2023,2
4108452,2024,105
4108502,2010,0
4108502,2011,1
4108502,2012,0
4108502,2013,0
4108502,2014,0
4108502,2015,2
4108502,2016,2
4108502,2017,0
4108502,2018,0
4108502,2019,5
4108502,2020,4
4108502,2021,0
4108502,2022,69
4108502,2023,7
4108502,2024,84
4108551,2010,0
4108551,2011,2
4108551,2012,1
4108551,2013,4
4108551,2014,3
4108551,2015,13
4108551,2016,44
4108551,2017,2
4108551,2018,3
4108551,2019,26
4108551,2020,195
4108551,2021,16
4108551,2022,26
4108551,2023,37
4108551,2024,587
4108601,2010,1298
4108601,2011,96
4108601,2012,87
4108601,2013,2070
4108601,2014,162
4108601,2015,620
4108601,2016,570
4108601,2017,105
4108601,2018,69
4108601,2019,532
4108601,2020,2332
4108601,2021,166
4108601,2022,468
4108601,2023,594
4108601,2024,4956
4108650,2010,0
4108650,2011,0
4108650,2012,0
4108650,2013,0
4108650,2014,0
4108650,2015,2
4108650,2016,2
4108650,2017,0
4108650,2018,0
4108650,2019,0
4108650,2020,0
4108650,2021,0
4108650,2022,2
4108650,2023,3
4108650,2024,72
4108700,2010,2
4108700,2011,5
4108700,2012,0
4108700,2013,7
4108700,2014,10
4108700,2015,18
4108700,2016,46
4108700,2017,1
4108700,2018,2
4108700,2019,2
4108700,2020,39
4108700,2021,3
4108700,2022,133
4108700,2023,56
4108700,2024,748
4108809,2010,124
4108809,2011,624
4108809,2012,34
4108809,2013,550
4108809,2014,2317
4108809,2015,398
4108809,2016,171
4108809,2017,30
4108809,2018,57
4108809,2019,658
4108809,2020,1882
4108809,2021,38
4108809,2022,1996
4108809,2023,738
4108809,2024,496
4108908,2010,36
4108908,2011,40
4108908,2012,16
4108908,2013,218
4108908,2014,15
4108908,2015,45
4108908,2016,28
4108908,2017,0
4108908,2018,5
4108908,2019,126
4108908,2020,279
4108908,2021,8
4108908,2022,24
4108908,2023,186
4108908,2024,139
4108957,2010,0
4108957,2011,0
4108957,2012,0
4108957,2013,2
4108957,2014,1
4108957,2015,0
4108957,2016,3
4108957,2017,4
4108957,2018,0
4108957,2019,0
4108957,2020,8
4108957,2021,16
4108957,2022,63
4108957,2023,19
4108957,2024,227
4109005,2010,2
4109005,2011,2
4109005,2012,0
4109005,2013,0
4109005,2014,5
4109005,2015,6
4109005,2016,3
4109005,2017,0
4109005,2018,0
4109005,2019,18
4109005,2020,14
4109005,2021,0
4109005,2022,0
4109005,2023,34
4109005,2024,809
4109104,2010,150
4109104,2011,20
4109104,2012,0
4109104,2013,19
4109104,2014,67
4109104,2015,26
4109104,2016,7
4109104,2017,2
4109104,2018,1
4109104,2019,12
4109104,2020,157
4109104,2021,5
4109104,2022,43
4109104,2023,383
4109104,2024,177
4109203,2010,198
4109203,2011,147
4109203,2012,59
4109203,2013,140
4109203,2014,99
4109203,2015,201
4109203,2016,117
4109203,2017,53
4109203,2018,16
4109203,2019,113
4109203,2020,1197
4109203,2021,55
4109203,2022,161
4109203,2023,2030
4109203,2024,291
4109302,2010,10
4109302,2011,18
4109302,2012,12
4109302,2013,18
4109302,2014,12
4109302,2015,104
4109302,2016,44
4109302,2017,37
4109302,2018,15
4109302,2019,34
4109302,2020,182
4109302,2021,25
4109302,2022,152
4109302,2023,139
4109302,2024,1640
4109401,2010,15
4109401,2011,20
4109401,2012,11
4109401,2013,30
4109401,2014,12
4109401,2015,35
4109401,2016,198
4109401,2017,35
4109401,2018,15
4109401,2019,23
4109401,2020,57
4109401,2021,15
4109401,2022,192
4109401,2023,170
4109401,2024,5435
4109500,2010,0
4109500,2011,2
4109500,2012,0
4109500,2013,0
4109500,2014,1
4109500,2015,3
4109500,2016,204
4109500,2017,29
4109500,2018,9
4109500,2019,2
4109500,2020,29
4109500,2021,36
4109500,2022,3
4109500,2023,297
4109500,2024,31
4109609,2010,3
4109609,2011,8
4109609,2012,0
4109609,2013,4
4109609,2014,2
4109609,2015,46
4109609,2016,535
4109609,2017,58
4109609,2018,28
4109609,2019,176
4109609,2020,310
4109609,2021,508
4109609,2022,185
4109609,2023,5250
4109609,2024,10392
4109658,2010,0
4109658,2011,0
4109658,2012,0
4109658,2013,10
4109658,2014,0
4109658,2015,1
4109658,2016,2
4109658,2017,0
4109658,2018,4
4109658,2019,10
4109658,2020,2
4109658,2021,0
4109658,2022,50
4109658,2023,0
4109658,2024,183
4109708,2010,8
4109708,2011,69
4109708,2012,4
4109708,2013,11
4109708,2014,8
4109708,2015,30
4109708,2016,123
4109708,2017,17
4109708,2018,4
4109708,2019,10
4109708,2020,155
4109708,2021,15
4109708,2022,52
4109708,2023,193
4109708,2024,5420
4109757,2010,5
4109757,2011,0
4109757,2012,0
4109757,2013,3
4109757,2014,4
4109757,2015,9
4109757,2016,13
4109757,2017,2
4109757,2018,5
4109757,2019,10
4109757,2020,46
4109757,2021,11
4109757,2022,212
4109757,2023,119
4109757,2024,1232
4109807,2010,687
4109807,2011,1858
4109807,2012,289
4109807,2013,1533
4109807,2014,1396
4109807,2015,2087
4109807,2016,2726
4109807,2017,445
4109807,2018,331
4109807,2019,3953
4109807,2020,7655
4109807,2021,1736
4109807,2022,2422
4109807,2023,10474
4109807,2024,5511
4109906,2010,27
4109906,2011,13
4109906,2012,3
4109906,2013,534
4109906,2014,61
4109906,2015,124
4109906,2016,37
4109906,2017,17
4109906,2018,19
4109906,2019,127
4109906,2020,1376
4109906,2021,8
4109906,2022,365
4109906,2023,306
4109906,2024,1338
4110003,2010,224
4110003,2011,11
4110003,2012,5
4110003,2013,111
4110003,2014,165
4110003,2015,26
4110003,2016,48
4110003,2017,9
4110003,2018,9
4110003,2019,31
4110003,2020,367
4110003,2021,14
4110003,2022,160
4110003,2023,495
4110003,2024,276
4110052,2010,7
4110052,2011,6
4110052,2012,3
4110052,2013,2
4110052,2014,3
4110052,2015,5
4110052,2016,9
4110052,2017,5
4110052,2018,7
4110052,2019,17
4110052,2020,128
4110052,2021,61
4110052,2022,171
4110052,2023,101
4110052,2024,1138
4110078,2010,0
4110078,2011,1
4110078,2012,0
4110078,2013,1
4110078,2014,0
4110078,2015,1
4110078,2016,0
4110078,2017,1
4110078,2018,0
4110078,2019,0
4110078,2020,7
4110078,2021,0
4110078,2022,455
4110078,2023,18
4110078,2024,905
4110102,2010,0
4110102,2011,4
4110102,2012,4
4110102,2013,3
4110102,2014,4
4110102,2015,7
4110102,2016,16
4110102,2017,11
4110102,2018,4
4110102,2019,7
4110102,2020,7
4110102,2021,5
4110102,2022,12
4110102,2023,14
4110102,2024,3001
4110201,2010,0
4110201,2011,1
4110201,2012,0
4110201,2013,1
4110201,2014,0
4110201,2015,1
4110201,2016,0
4110201,2017,0
4110201,2018,0
4110201,2019,2
4110201,2020,4
4110201,2021,0
4110201,2022,0
4110201,2023,0
4110201,2024,13
4110300,2010,58
4110300,2011,9
4110300,2012,0
4110300,2013,321
4110300,2014,18
4110300,2015,32
4110300,2016,38
4110300,2017,0
4110300,2018,8
4110300,2019,653
4110300,2020,152
4110300,2021,47
4110300,2022,137
4110300,2023,200
4110300,2024,273
4110409,2010,5
4110409,2011,3
4110409,2012,4
4110409,2013,315
4110409,2014,171
4110409,2015,20
4110409,2016,19
4110409,2017,2
4110409,2018,0
4110409,2019,40
4110409,2020,489
4110409,2021,2
4110409,2022,801
4110409,2023,59
4110409,2024,428
4110508,2010,1
4110508,2011,0
4110508,2012,0
4110508,2013,0
4110508,2014,0
4110508,2015,2
4110508,2016,241
4110508,2017,3
4110508,2018,1
4110508,2019,2
4110508,2020,40
4110508,2021,0
4110508,2022,8
4110508,2023,11
4110508,2024,330
4110607,2010,79
4110607,2011,19
4110607,2012,24
4110607,2013,144
4110607,2014,231
4110607,2015,325
4110607,2016,126
4110607,2017,34
4110607,2018,22
4110607,2019,104
4110607,2020,622
4110607,2021,8
4110607,2022,384
4110607,2023,2045
4110607,2024,1102
4110656,2010,10
4110656,2011,4
4110656,2012,0
4110656,2013,33
4110656,2014,3
4110656,2015,110
4110656,2016,3
4110656,2017,8
4110656,2018,2
4110656,2019,11
4110656,2020,540
4110656,2021,8
4110656,2022,583
4110656,2023,51
4110656,2024,143
4110706,2010,2
4110706,2011,15
4110706,2012,6
4110706,2013,11
4110706,2014,16
4110706,2015,26
4110706,2016,117
4110706,2017,28
4110706,2018,8
4110706,2019,73
4110706,2020,37
4110706,2021,12
4110706,2022,49
4110706,2023,199
4110706,2024,860
4110805,2010,2
4110805,2011,1
4110805,2012,0
4110805,2013,30
4110805,2014,77
4110805,2015,73
4110805,2016,50
4110805,2017,7
4110805,2018,2
4110805,2019,124
4110805,2020,1630
4110805,2021,47
4110805,2022,217
4110805,2023,197
4110805,2024,3509
4110904,2010,7
4110904,2011,1
4110904,2012,0
4110904,2013,200
4110904,2014,5
4110904,2015,22
4110904,2016,59
4110904,2017,0
4110904,2018,1
4110904,2019,77
4110904,2020,443
4110904,2021,31
4110904,2022,176
4110904,2023,288
4110904,2024,104
4110953,2010,39
4110953,2011,26
4110953,2012,8
4110953,2013,65
4110953,2014,23
4110953,2015,52
4110953,2016,348
4110953,2017,81
4110953,2018,54
4110953,2019,109
4110953,2020,575
4110953,2021,172
4110953,2022,670
4110953,2023,1321
4110953,2024,2163
4111001,2010,26
4111001,2011,77
4111001,2012,19
4111001,2013,178
4111001,2014,18
4111001,2015,455
4111001,2016,137
4111001,2017,13
4111001,2018,7
4111001,2019,111
4111001,2020,262
4111001,2021,64
4111001,2022,180
4111001,2023,194
4111001,2024,576
4111100,2010,115
4111100,2011,18
4111100,2012,5
4111100,2013,480
4111100,2014,11
4111100,2015,25
4111100,2016,12
4111100,2017,13
4111100,2018,11
4111100,2019,327
4111100,2020,302
4111100,2021,42
4111100,2022,230
4111100,2023,759
4111100,2024,571
4111209,2010,0
4111209,2011,0
4111209,2012,1
4111209,2013,2
4111209,2014,0
4111209,2015,54
4111209,2016,127
4111209,2017,21
4111209,2018,1
4111209,2019,6
4111209,2020,17
4111209,2021,4
4111209,2022,1979
4111209,2023,57
4111209,2024,705
4111258,2010,0
4111258,2011,0
4111258,2012,0
4111258,2013,0
4111258,2014,0
4111258,2015,0
4111258,2016,14
4111258,2017,2
4111258,2018,0
4111258,2019,0
4111258,2020,0
4111258,2021,0
4111258,2022,0
4111258,2023,1
4111258,2024,2
4111308,2010,7
4111308,2011,6
4111308,2012,12
4111308,2013,97
4111308,2014,334
4111308,2015,56
4111308,2016,56
4111308,2017,21
4111308,2018,7
4111308,2019,64
4111308,2020,516
4111308,2021,85
4111308,2022,131
4111308,2023,372
4111308,2024,73
4111407,2010,0
4111407,2011,1
4111407,2012,1
4111407,2013,0
4111407,2014,1
4111407,2015,0
4111407,2016,3
4111407,2017,0
4111407,2018,2
4111407,2019,2
4111407,2020,3
4111407,2021,0
4111407,2022,0
4111407,2023,13
4111407,2024,1861
4111506,2010,7
4111506,2011,50
4111506,2012,11
4111506,2013,83
4111506,2014,26
4111506,2015,247
4111506,2016,515
4111506,2017,47
4111506,2018,28
4111506,2019,255
4111506,2020,1524
4111506,2021,41
4111506,2022,535
4111506,2023,1603
4111506,2024,3583
4111555,2010,43
4111555,2011,4
4111555,2012,0
4111555,2013,68
4111555,2014,5
4111555,2015,343
4111555,2016,37
4111555,2017,51
4111555,2018,31
4111555,2019,149
4111555,2020,532
4111555,2021,0
4111555,2022,873
4111555,2023,172
4111555,2024,492
4111605,2010,152
4111605,2011,0
4111605,2012,0
4111605,2013,180
4111605,2014,1
4111605,2015,10
4111605,2016,53
4111605,2017,4
4111605,2018,6
4111605,2019,56
4111605,2020,441
4111605,2021,8
4111605,2022,144
4111605,2023,49
4111605,2024,368
4111704,2010,0
4111704,2011,0
4111704,2012,0
4111704,2013,0
4111704,2014,0
4111704,2015,1
4111704,2016,0
4111704,2017,0
4111704,2018,0
4111704,2019,0
4111704,2020,23
4111704,2021,0
4111704,2022,2
4111704,2023,40
4111704,2024,819
4111803,2010,1029
4111803,2011,4594
4111803,2012,79
4111803,2013,131
4111803,2014,119
4111803,2015,655
4111803,2016,358
4111803,2017,109
4111803,2018,86
4111803,2019,2330
4111803,2020,2584
4111803,2021,177
4111803,2022,773
4111803,2023,1971
4111803,2024,5014
4111902,2010,178
4111902,2011,766
4111902,2012,758
4111902,2013,368
4111902,2014,156
4111902,2015,216
4111902,2016,251
4111902,2017,59
4111902,2018,45
4111902,2019,168
4111902,2020,1894
4111902,2021,198
4111902,2022,401
4111902,2023,3451
4111902,2024,2081
4112009,2010,1
4112009,2011,1
4112009,2012,0
4112009,2013,4
4112009,2014,1
4112009,2015,46
4112009,2016,52
4112009,2017,6
4112009,2018,7
4112009,2019,0
4112009,2020,8
4112009,2021,48
4112009,2022,26
4112009,2023,55
4112009,2024,1580
4112108,2010,19
4112108,2011,189
4112108,2012,47
4112108,2013,260
4112108,2014,398
4112108,2015,443
4112108,2016,214
4112108,2017,116
4112108,2018,44
4112108,2019,115
4112108,2020,739
4112108,2021,35
4112108,2022,585
4112108,2023,1586
4112108,2024,3534
4112207,2010,7
4112207,2011,2
4112207,2012,2
4112207,2013,74
4112207,2014,38
4112207,2015,62
4112207,2016,13
4112207,2017,14
4112207,2018,15
4112207,2019,33
4112207,2020,257
4112207,2021,28
4112207,2022,252
4112207,2023,193
4112207,2024,2155
4112306,2010,0
4112306,2011,0
4112306,2012,0
4112306,2013,0
4112306,2014,0
4112306,2015,5
4112306,2016,0
4112306,2017,0
4112306,2018,1
4112306,2019,0
4112306,2020,8
4112306,2021,0
4112306,2022,18
4112306,2023,0
4112306,2024,424
4112405,2010,64
4112405,2011,51
4112405,2012,90
4112405,2013,712
4112405,2014,48
4112405,2015,28
4112405,2016,52
4112405,2017,9
4112405,2018,33
4112405,2019,599
4112405,2020,166
4112405,2021,3
4112405,2022,666
4112405,2023,48
4112405,2024,384
4112504,2010,3
4112504,2011,25
4112504,2012,1
4112504,2013,222
4112504,2014,9
4112504,2015,154
4112504,2016,146
4112504,2017,7
4112504,2018,7
4112504,2019,64
4112504,2020,643
4112504,2021,46
4112504,2022,146
4112504,2023,593
4112504,2024,2177
4112603,2010,14
4112603,2011,0
4112603,2012,0
4112603,2013,14
4112603,2014,1
4112603,2015,9
4112603,2016,6
4112603,2017,0
4112603,2018,0
4112603,2019,2
4112603,2020,96
4112603,2021,42
4112603,2022,34
4112603,2023,47
4112603,2024,166
4112702,2010,1051
4112702,2011,2404
4112702,2012,473
4112702,2013,779
4112702,2014,956
4112702,2015,1775
4112702,2016,947
4112702,2017,157
4112702,2018,101
4112702,2019,1135
4112702,2020,822
4112702,2021,411
4112702,2022,533
4112702,2023,1220
4112702,2024,1253
4112751,2010,100
4112751,2011,11
4112751,2012,11
4112751,2013,174
4112751,2014,20
4112751,2015,133
4112751,2016,94
4112751,2017,20
4112751,2018,8
4112751,2019,198
4112751,2020,414
4112751,2021,13
4112751,2022,337
4112751,2023,43
4112751,2024,660
4112801,2010,0
4112801,2011,118
4112801,2012,3
4112801,2013,14
4112801,2014,12
4112801,2015,48
4112801,2016,41
4112801,2017,15
4112801,2018,9
4112801,2019,9
4112801,2020,51
4112801,2021,5
4112801,2022,35
4112801,2023,371
4112801,2024,1382
4112900,2010,1
4112900,2011,16
4112900,2012,0
4112900,2013,0
4112900,2014,0
4112900,2015,3
4112900,2016,39
4112900,2017,0
4112900,2018,1
4112900,2019,0
4112900,2020,87
4112900,2021,0
4112900,2022,20
4112900,2023,2
4112900,2024,192
4112959,2010,12
4112959,2011,4
4112959,2012,20
4112959,2013,61
4112959,2014,12
4112959,2015,87
4112959,2016,167
4112959,2017,16
4112959,2018,22
4112959,2019,315
4112959,2020,1491
4112959,2021,360
4112959,2022,386
4112959,2023,179
4112959,2024,1251
4113007,2010,5
4113007,2011,9
4113007,2012,7
4113007,2013,930
4113007,2014,47
4113007,2015,29
4113007,2016,56
4113007,2017,4
4113007,2018,16
4113007,2019,136
4113007,2020,421
4113007,2021,10
4113007,2022,333
4113007,2023,116
4113007,2024,1462
4113106,2010,5
4113106,2011,4
4113106,2012,3
4113106,2013,12
4113106,2014,8
4113106,2015,40
4113106,2016,9
4113106,2017,1
4113106,2018,1
4113106,2019,6
4113106,2020,85
4113106,2021,247
4113106,2022,36
4113106,2023,103
4113106,2024,777
4113205,2010,0
4113205,2011,1
4113205,2012,0
4113205,2013,0
4113205,2014,2
4113205,2015,1
4113205,2016,40
4113205,2017,4
4113205,2018,2
4113205,2019,1
4113205,2020,4
4113205,2021,0
4113205,2022,3
4113205,2023,5
4113205,2024,480
4113254,2010,5
4113254,2011,3
4113254,2012,1
4113254,2013,0
4113254,2014,0
4113254,2015,0
4113254,2016,1
4113254,2017,0
4113254,2018,0
4113254,2019,0
4113254,2020,6
4113254,2021,3
4113254,2022,42
4113254,2023,8
4113254,2024,365
4113304,2010,53
4113304,2011,39
4113304,2012,7
4113304,2013,32
4113304,2014,6
4113304,2015,64
4113304,2016,207
4113304,2017,35
4113304,2018,13
4113304,2019,38
4113304,2020,51
4113304,2021,36
4113304,2022,110
4113304,2023,607
4113304,2024,4182
4113403,2010,61
4113403,2011,155
4113403,2012,6
4113403,2013,18
4113403,2014,23
4113403,2015,95
4113403,2016,124
4113403,2017,9
4113403,2018,11
4113403,2019,241
4113403,2020,31
4113403,2021,11
4113403,2022,22
4113403,2023,47
4113403,2024,1048
4113429,2010,2
4113429,2011,173
4113429,2012,0
4113429,2013,196
4113429,2014,2
4113429,2015,9
4113429,2016,0
4113429,2017,2
4113429,2018,6
4113429,2019,2
4113429,2020,103
4113429,2021,8
4113429,2022,36
4113429,2023,605
4113429,2024,718
4113452,2010,0
4113452,2011,7
4113452,2012,4
4113452,2013,1
4113452,2014,2
4113452,2015,13
4113452,2016,34
4113452,2017,5
4113452,2018,0
4113452,2019,352
4113452,2020,252
4113452,2021,23
4113452,2022,554
4113452,2023,310
4113452,2024,1164
4113502,2010,73
4113502,2011,114
4113502,2012,27
4113502,2013,1272
4113502,2014,741
4113502,2015,1321
4113502,2016,353
4113502,2017,172
4113502,2018,162
4113502,2019,1764
4113502,2020,2972
4113502,2021,185
4113502,2022,1777
4113502,2023,800
4113502,2024,2533
4113601,2010,18
4113601,2011,8
4113601,2012,5
4113601,2013,38
4113601,2014,15
4113601,2015,35
4113601,2016,12
4113601,2017,4
4113601,2018,109
4113601,2019,34
4113601,2020,115
4113601,2021,12
4113601,2022,659
4113601,2023,115
4113601,2024,44
4113700,2010,7809
4113700,2011,15366
4113700,2012,3019
4113700,2013,8386
4113700,2014,8364
4113700,2015,11500
4113700,2016,15506
4113700,2017,4283
4113700,2018,3374
4113700,2019,16640
4113700,2020,53412
4113700,2021,21242
4113700,2022,15400
4113700,2023,73764
4113700,2024,75500
4113734,2010,8
4113734,2011,13
4113734,2012,3
4113734,2013,90
4113734,2014,11
4113734,2015,38
4113734,2016,24
4113734,2017,16
4113734,2018,22
4113734,2019,29
4113734,2020,101
4113734,2021,66
4113734,2022,260
4113734,2023,457
4113734,2024,1844
4113759,2010,5
4113759,2011,11
4113759,2012,1
4113759,2013,106
4113759,2014,2
4113759,2015,18
4113759,2016,15
4113759,2017,0
4113759,2018,6
4113759,2019,28
4113759,2020,231
4113759,2021,7
4113759,2022,481
4113759,2023,477
4113759,2024,669
4113809,2010,630
4113809,2011,413
4113809,2012,199
4113809,2013,338
4113809,2014,195
4113809,2015,311
4113809,2016,433
4113809,2017,130
4113809,2018,118
4113809,2019,453
4113809,2020,581
4113809,2021,140
4113809,2022,699
4113809,2023,1771
4113809,2024,907
4113908,2010,0
4113908,2011,0
4113908,2012,1
4113908,2013,0
4113908,2014,1
4113908,2015,2
4113908,2016,4
4113908,2017,0
4113908,2018,1
4113908,2019,6
4113908,2020,3
4113908,2021,4
4113908,2022,40
4113908,2023,11
4113908,2024,79
4114005,2010,85
4114005,2011,38
4114005,2012,44
4114005,2013,248
4114005,2014,60
4114005,2015,321
4114005,2016,404
4114005,2017,54
4114005,2018,51
4114005,2019,110
4114005,2020,658
4114005,2021,65
4114005,2022,654
4114005,2023,87
4114005,2024,731
4114104,2010,405
4114104,2011,57
4114104,2012,14
4114104,2013,614
4114104,2014,216
4114104,2015,153
4114104,2016,386
4114104,2017,38
4114104,2018,27
4114104,2019,76
4114104,2020,1330
4114104,2021,99
4114104,2022,1791
4114104,2023,755
4114104,2024,2264
4114203,2010,141
4114203,2011,71
4114203,2012,24
4114203,2013,532
4114203,2014,455
4114203,2015,1316
4114203,2016,401
4114203,2017,75
4114203,2018,9
4114203,2019,188
4114203,2020,1207
4114203,2021,108
4114203,2022,650
4114203,2023,948
4114203,2024,4801
4114302,2010,0
4114302,2011,0
4114302,2012,0
4114302,2013,0
4114302,2014,0
4114302,2015,0
4114302,2016,6
4114302,2017,0
4114302,2018,0
4114302,2019,1
4114302,2020,1
4114302,2021,0
4114302,2022,0
4114302,2023,0
4114302,2024,14
4114351,2010,0
4114351,2011,0
4114351,2012,0
4114351,2013,1
4114351,2014,0
4114351,2015,10
4114351,2016,16
4114351,2017,1
4114351,2018,0
4114351,2019,0
4114351,2020,9
4114351,2021,0
4114351,2022,25
4114351,2023,9
4114351,2024,125
4114401,2010,1
4114401,2011,2
4114401,2012,0
4114401,2013,0
4114401,2014,2
4114401,2015,5
4114401,2016,45
4114401,2017,4
4114401,2018,1
4114401,2019,0
4114401,2020,25
4114401,2021,3
4114401,2022,276
4114401,2023,22
4114401,2024,916
4114500,2010,3
4114500,2011,0
4114500,2012,0
4114500,2013,8
4114500,2014,8
4114500,2015,12
4114500,2016,54
4114500,2017,0
4114500,2018,6
4114500,2019,23
4114500,2020,53
4114500,2021,1
4114500,2022,154
4114500,2023,184
4114500,2024,2156
4114609,2010,190
4114609,2011,22
4114609,2012,24
4114609,2013,282
4114609,2014,102
4114609,2015,1235
4114609,2016,314
4114609,2017,82
4114609,2018,88
4114609,2019,277
4114609,2020,2348
4114609,2021,626
4114609,2022,5822
4114609,2023,1407
4114609,2024,9337
4114708,2010,17
4114708,2011,18
4114708,2012,5
4114708,2013,34
4114708,2014,11
4114708,2015,74
4114708,2016,16
4114708,2017,5
4114708,2018,9
4114708,2019,25
4114708,2020,443
4114708,2021,7
4114708,2022,355
4114708,2023,1315
4114708,2024,363
4114807,2010,349
4114807,2011,163
4114807,2012,40
4114807,2013,788
4114807,2014,641
4114807,2015,352
4114807,2016,724
4114807,2017,114
4114807,2018,28
4114807,2019,180
4114807,2020,1774
4114807,2021,180
4114807,2022,691
4114807,2023,988
4114807,2024,3300
4114906,2010,6
4114906,2011,4
4114906,2012,2
4114906,2013,18
4114906,2014,12
4114906,2015,632
4114906,2016,52
4114906,2017,13
4114906,2018,15
4114906,2019,34
4114906,2020,213
4114906,2021,18
4114906,2022,127
4114906,2023,338
4114906,2024,2544
4115002,2010,1
4115002,2011,12
4115002,2012,175
4115002,2013,462
4115002,2014,988
4115002,2015,199
4115002,2016,121
4115002,2017,107
4115002,2018,68
4115002,2019,166
4115002,2020,341
4115002,2021,19
4115002,2022,406
4115002,2023,728
4115002,2024,262
4115101,2010,70
4115101,2011,8
4115101,2012,7
4115101,2013,217
4115101,2014,40
4115101,2015,130
4115101,2016,111
4115101,2017,55
4115101,2018,22
4115101,2019,257
4115101,2020,596
4115101,2021,53
4115101,2022,452
4115101,2023,1066
4115101,2024,3392
4115200,2010,6999
4115200,2011,1139
4115200,2012,615
4115200,2013,6301
4115200,2014,7772
4115200,2015,5883
4115200,2016,10799
4115200,2017,3380
4115200,2018,1399
4115200,2019,7153
4115200,2020,18520
4115200,2021,3713
4115200,2022,15819
4115200,2023,12882
4115200,2024,37892
4115309,2010,0
4115309,2011,0
4115309,2012,0
4115309,2013,0
4115309,2014,0
4115309,2015,1
4115309,2016,14
4115309,2017,1
4115309,2018,0
4115309,2019,3
4115309,2020,6
4115309,2021,0
4115309,2022,12
4115309,2023,3
4115309,2024,20
4115358,2010,46
4115358,2011,63
4115358,2012,20
4115358,2013,95
4115358,2014,58
4115358,2015,221
4115358,2016,127
4115358,2017,28
4115358,2018,34
4115358,2019,78
4115358,2020,713
4115358,2021,17
4115358,2022,483
4115358,2023,310
4115358,2024,1324
4115408,2010,3
4115408,2011,14
4115408,2012,18
4115408,2013,10
4115408,2014,11
4115408,2015,85
4115408,2016,92
4115408,2017,6
4115408,2018,5
4115408,2019,151
4115408,2020,195
4115408,2021,44
4115408,2022,266
4115408,2023,18
4115408,2024,2031
4115457,2010,1
4115457,2011,1
4115457,2012,0
4115457,2013,0
4115457,2014,0
4115457,2015,1
4115457,2016,3
4115457,2017,0
4115457,2018,0
4115457,2019,0
4115457,2020,13
4115457,2021,1
